Country,Year,Week,AH1,AH1N12009,AH3
Australia,2017,26,,17,11
Australia,2017,27,,15,29
Australia,2017,28,,18,54
Australia,2017,29,,18,59
Australia,2017,30,,13,57
Australia,2017,31,,16,65
Australia,2017,32,,14,95
Australia,2017,33,,30,115
Australia,2017,34,,18,142
Australia,2017,35,,26,135
Australia,2017,36,,34,238
Australia,2017,37,,37,217
Australia,2017,38,,34,167
Australia,2017,39,,33,109
Australia,2017,40,,28,93
Australia,2017,41,,17,69
Australia,2017,42,,4,52
Australia,2017,43,,4,36
Australia,2017,44,,6,31
Australia,2017,45,,2,19
Australia,2017,46,,3,16
Australia,2017,47,,5,6
Australia,2017,48,,6,9
Australia,2017,49,,3,12
Australia,2017,50,,4,6
Australia,2017,51,,5,7
Australia,2017,52,,1,13
Austria,2010,9,0,0,0
Austria,2010,10,0,0,0
Austria,2010,11,0,0,0
Austria,2010,12,0,0,0
Austria,2010,13,0,0,0
Austria,2010,14,0,0,0
Austria,2010,16,0,0,0
Austria,2010,17,0,0,0
Austria,2010,18,0,0,0
Austria,2010,19,0,0,0
Austria,2010,20,0,0,0
Austria,2010,21,0,0,0
Austria,2010,22,0,0,0
Austria,2010,23,0,0,0
Austria,2010,24,0,0,0
Austria,2010,25,0,0,0
Austria,2010,28,0,0,0
Austria,2010,29,0,0,0
Austria,2010,30,0,0,0
Austria,2010,31,0,0,0
Austria,2010,32,0,0,0
Austria,2010,33,0,0,0
Austria,2010,34,0,0,0
Austria,2010,35,0,0,0
Austria,2010,36,0,0,0
Austria,2010,37,0,0,0
Austria,2010,38,0,0,0
Austria,2010,39,0,0,0
Austria,2010,40,0,0,0
Austria,2010,41,0,0,0
Austria,2010,42,0,0,0
Austria,2010,43,0,0,0
Austria,2010,44,0,0,0
Austria,2010,45,0,0,0
Austria,2010,46,0,0,0
Austria,2010,47,0,0,0
Austria,2010,48,0,0,0
Austria,2010,49,0,1,0
Austria,2010,50,0,0,0
Austria,2010,51,0,5,1
Austria,2010,52,0,9,0
Austria,2011,1,0,10,0
Austria,2011,2,0,35,0
Austria,2011,3,0,81,1
Austria,2011,4,0,99,0
Austria,2011,5,0,156,0
Austria,2011,6,0,110,8
Austria,2011,7,0,70,1
Austria,2011,8,0,46,1
Austria,2011,9,0,33,0
Austria,2011,10,0,13,0
Austria,2011,11,0,14,0
Austria,2011,12,0,2,0
Austria,2011,13,0,2,1
Austria,2011,14,0,1,0
Austria,2011,15,0,1,0
Austria,2011,16,0,0,0
Austria,2011,17,0,0,0
Austria,2011,18,0,0,0
Austria,2011,19,0,0,0
Austria,2011,20,0,0,0
Austria,2011,21,0,0,0
Austria,2011,22,0,0,0
Austria,2011,23,0,0,0
Austria,2011,24,0,0,0
Austria,2011,25,0,0,0
Austria,2011,26,0,0,0
Austria,2011,27,0,0,0
Austria,2011,28,0,0,0
Austria,2011,29,0,0,0
Austria,2011,30,0,0,0
Austria,2011,31,0,0,0
Austria,2011,32,0,0,0
Austria,2011,33,0,0,0
Austria,2011,34,0,0,0
Austria,2011,35,0,0,0
Austria,2011,36,0,0,0
Austria,2011,37,0,0,0
Austria,2011,38,0,0,0
Austria,2011,39,0,0,0
Austria,2011,40,0,0,0
Austria,2011,41,0,0,0
Austria,2011,42,0,0,0
Austria,2011,43,0,0,0
Austria,2011,44,0,0,0
Austria,2011,45,0,0,0
Austria,2011,46,0,0,0
Austria,2011,47,0,0,0
Austria,2011,48,0,0,0
Austria,2011,49,0,0,0
Austria,2011,50,0,0,0
Austria,2011,51,0,0,0
Austria,2011,52,0,0,1
Austria,2012,1,0,0,2
Austria,2012,2,0,0,2
Austria,2012,3,0,0,1
Austria,2012,4,0,0,8
Austria,2012,5,0,0,9
Austria,2012,6,0,0,34
Austria,2012,7,0,0,48
Austria,2012,8,0,0,50
Austria,2012,9,0,0,50
Austria,2012,10,0,0,49
Austria,2012,11,0,0,43
Austria,2012,12,0,0,16
Austria,2012,13,0,0,8
Austria,2012,14,0,0,2
Austria,2012,15,0,0,0
Austria,2012,16,0,0,0
Austria,2012,17,0,0,0
Austria,2012,18,0,0,0
Austria,2012,19,0,0,0
Austria,2012,20,0,0,0
Austria,2012,21,0,0,0
Austria,2012,22,0,0,0
Austria,2012,23,0,0,0
Austria,2012,24,0,0,0
Austria,2012,25,0,0,0
Austria,2012,26,0,0,0
Austria,2012,27,0,0,0
Austria,2012,28,0,0,0
Austria,2012,29,0,0,0
Austria,2012,30,0,0,0
Austria,2012,31,0,0,0
Austria,2012,32,0,0,0
Austria,2012,33,0,0,0
Austria,2012,34,0,0,0
Austria,2012,35,0,0,0
Austria,2012,36,0,0,0
Austria,2012,37,0,0,0
Austria,2012,38,0,0,0
Austria,2012,39,0,0,0
Austria,2012,40,0,0,0
Austria,2012,41,0,0,0
Austria,2012,42,0,0,0
Austria,2012,43,0,0,0
Austria,2012,44,0,0,0
Austria,2012,45,0,0,2
Austria,2012,46,0,0,0
Austria,2012,47,0,0,0
Austria,2012,48,0,0,0
Austria,2012,49,0,0,4
Austria,2012,50,0,2,2
Austria,2012,51,0,0,10
Austria,2012,52,0,8,0
Austria,2013,1,0,4,2
Austria,2013,2,0,18,0
Austria,2013,3,0,46,14
Austria,2013,4,0,82,10
Austria,2013,5,0,134,10
Austria,2013,6,0,184,18
Austria,2013,7,0,138,14
Austria,2013,8,0,102,22
Austria,2013,9,0,116,18
Austria,2013,10,0,72,14
Austria,2013,11,0,50,24
Austria,2013,12,0,16,8
Austria,2013,13,0,6,2
Austria,2013,14,0,4,2
Austria,2013,15,0,4,0
Austria,2013,16,0,0,0
Austria,2013,17,0,0,0
Austria,2013,18,0,0,0
Austria,2013,19,0,0,0
Austria,2013,20,0,0,0
Austria,2013,21,0,2,0
Austria,2013,22,0,0,0
Austria,2013,23,0,0,0
Austria,2013,24,0,0,0
Austria,2013,25,0,0,0
Austria,2013,26,0,0,0
Austria,2013,27,0,0,0
Austria,2013,28,0,0,0
Austria,2013,29,0,0,0
Austria,2013,30,0,0,0
Austria,2013,31,0,0,0
Austria,2013,32,0,0,0
Austria,2013,33,0,0,0
Austria,2013,34,0,0,0
Austria,2013,35,0,0,0
Austria,2013,36,0,0,0
Austria,2013,37,0,0,0
Austria,2013,38,0,0,0
Austria,2013,39,0,0,0
Austria,2013,40,0,0,0
Austria,2013,41,0,0,0
Austria,2013,42,0,0,0
Austria,2013,43,0,0,0
Austria,2013,44,0,0,0
Austria,2013,45,0,0,0
Austria,2013,46,0,0,0
Austria,2013,47,0,0,0
Austria,2013,48,0,0,0
Austria,2013,49,0,0,0
Austria,2013,50,0,0,0
Austria,2013,51,0,2,0
Austria,2013,52,0,0,2
Austria,2014,1,0,2,0
Austria,2014,2,0,0,0
Austria,2014,3,0,2,2
Austria,2014,4,0,8,8
Austria,2014,5,0,18,8
Austria,2014,6,0,18,12
Austria,2014,7,0,14,46
Austria,2014,8,0,24,12
Austria,2014,9,0,24,22
Austria,2014,10,0,26,26
Austria,2014,11,0,30,32
Austria,2014,12,0,24,28
Austria,2014,13,0,20,24
Austria,2014,14,0,14,14
Austria,2014,15,0,4,6
Austria,2014,16,0,2,0
Austria,2014,17,0,0,0
Austria,2014,18,0,0,0
Austria,2014,19,0,2,0
Austria,2014,20,0,0,0
Austria,2014,39,0,0,0
Austria,2014,40,0,0,0
Austria,2014,41,0,0,0
Austria,2014,42,0,0,2
Austria,2014,43,0,0,2
Austria,2014,44,0,0,0
Austria,2014,45,0,0,0
Austria,2014,46,0,0,0
Austria,2014,47,0,0,0
Austria,2014,48,0,0,0
Austria,2014,49,0,0,2
Austria,2014,50,0,0,8
Austria,2014,51,0,0,5
Austria,2014,52,0,0,2
Austria,2015,1,0,0,3
Austria,2015,2,0,1,8
Austria,2015,3,0,9,22
Austria,2015,4,0,16,67
Austria,2015,5,0,20,98
Austria,2015,6,0,54,100
Austria,2015,7,0,39,85
Austria,2015,8,0,36,83
Austria,2015,9,0,32,57
Austria,2015,10,0,11,48
Austria,2015,11,0,11,35
Austria,2015,12,0,12,10
Austria,2015,13,0,2,6
Austria,2015,14,0,3,1
Austria,2015,15,0,1,0
Austria,2015,40,0,0,0
Austria,2015,41,0,0,0
Austria,2015,42,0,0,0
Austria,2015,43,0,0,0
Austria,2015,44,0,0,0
Austria,2015,45,0,0,0
Austria,2015,46,0,3,0
Austria,2015,47,0,3,2
Austria,2015,48,0,2,4
Austria,2015,49,0,0,6
Austria,2015,50,0,3,4
Austria,2015,51,0,2,10
Austria,2015,52,0,4,5
Austria,2015,53,0,8,7
Austria,2016,1,0,16,5
Austria,2016,2,0,10,7
Austria,2016,3,0,20,4
Austria,2016,4,0,33,5
Austria,2016,5,0,35,4
Austria,2016,6,0,43,7
Austria,2016,7,0,30,9
Austria,2016,8,0,23,7
Austria,2016,9,0,27,6
Austria,2016,10,0,15,3
Austria,2016,11,0,8,4
Austria,2016,12,0,18,2
Austria,2016,13,0,1,1
Austria,2016,14,0,3,1
Austria,2016,40,0,0,0
Austria,2016,41,0,0,0
Austria,2016,42,0,0,1
Austria,2016,43,0,0,0
Austria,2016,44,0,0,0
Austria,2016,45,0,2,0
Austria,2016,46,0,0,0
Austria,2016,47,0,0,4
Austria,2016,48,0,0,1
Austria,2016,49,0,0,12
Austria,2016,50,0,1,41
Austria,2016,51,0,0,106
Austria,2016,52,0,4,158
Austria,2017,1,0,1,118
Austria,2017,2,0,1,156
Austria,2017,3,0,1,128
Austria,2017,4,0,2,100
Austria,2017,5,0,3,69
Austria,2017,6,0,0,58
Austria,2017,7,0,2,34
Austria,2017,8,0,1,15
Austria,2017,9,0,0,7
Austria,2017,10,0,0,2
Austria,2017,11,0,1,1
Austria,2017,12,0,1,0
Austria,2017,13,0,1,1
Austria,2017,14,0,0,0
Austria,2017,40,0,0,0
Austria,2017,41,0,0,0
Austria,2017,42,0,0,0
Austria,2017,43,0,0,0
Austria,2017,44,0,0,0
Austria,2017,45,0,0,0
Austria,2017,46,0,0,0
Austria,2017,47,0,0,1
Austria,2017,48,0,0,1
Austria,2017,49,0,1,1
Austria,2017,50,0,7,6
Austria,2017,51,0,13,8
Austria,2017,52,0,8,2
Belgium,2009,1,1,,26
Belgium,2009,2,2,,32
Belgium,2009,3,3,,79
Belgium,2009,4,6,,70
Belgium,2009,5,5,,58
Belgium,2009,6,3,,35
Belgium,2009,7,1,,39
Belgium,2009,8,5,,7
Belgium,2009,9,,,1
Belgium,2009,10,,,
Belgium,2009,11,,,2
Belgium,2009,12,,,1
Belgium,2009,13,,,
Belgium,2009,14,,,
Belgium,2009,15,,,
Belgium,2009,16,,,
Belgium,2009,17,,,
Belgium,2009,18,,,
Belgium,2009,19,,,
Belgium,2009,20,,,
Belgium,2009,21,,,
Belgium,2009,22,,,
Belgium,2009,23,,,
Belgium,2009,24,,,
Belgium,2009,25,,10,2
Belgium,2009,26,,15,2
Belgium,2009,27,,17,3
Belgium,2009,28,,61,6
Belgium,2009,29,,16,
Belgium,2009,30,,7,
Belgium,2009,31,,14,
Belgium,2009,32,,15,
Belgium,2009,33,,14,
Belgium,2009,34,,18,1
Belgium,2009,35,,7,
Belgium,2009,36,,5,
Belgium,2009,37,,10,
Belgium,2009,38,,15,
Belgium,2009,39,,22,
Belgium,2009,40,,46,
Belgium,2009,41,,85,
Belgium,2009,42,,178,
Belgium,2009,43,,285,
Belgium,2009,44,,164,
Belgium,2009,45,0,150,0
Belgium,2009,46,0,114,0
Belgium,2009,47,0,74,0
Belgium,2009,48,0,37,0
Belgium,2009,49,0,34,0
Belgium,2009,50,0,29,0
Belgium,2009,51,0,21,0
Belgium,2009,52,0,10,0
Belgium,2009,53,0,3,0
Belgium,2010,1,0,2,0
Belgium,2010,2,0,7,0
Belgium,2010,3,0,5,0
Belgium,2010,4,0,2,0
Belgium,2010,5,0,2,0
Belgium,2010,6,0,3,0
Belgium,2010,7,0,1,0
Belgium,2010,8,0,1,0
Belgium,2010,9,0,0,0
Belgium,2010,10,0,0,0
Belgium,2010,11,0,2,0
Belgium,2010,12,0,0,0
Belgium,2010,13,0,0,0
Belgium,2010,14,0,0,0
Belgium,2010,15,0,0,0
Belgium,2010,16,0,0,0
Belgium,2010,17,0,0,0
Belgium,2010,18,0,0,0
Belgium,2010,19,0,0,0
Belgium,2010,20,0,0,0
Belgium,2010,21,0,0,0
Belgium,2010,22,0,0,0
Belgium,2010,23,0,0,0
Belgium,2010,24,0,0,0
Belgium,2010,30,0,0,0
Belgium,2010,31,0,0,0
Belgium,2010,35,0,0,0
Belgium,2010,36,0,0,0
Belgium,2010,37,0,0,0
Belgium,2010,38,0,0,0
Belgium,2010,39,0,0,0
Belgium,2010,40,0,0,0
Belgium,2010,41,0,0,0
Belgium,2010,42,0,0,1
Belgium,2010,43,0,0,1
Belgium,2010,44,0,0,0
Belgium,2010,45,0,0,0
Belgium,2010,46,0,1,0
Belgium,2010,47,0,0,0
Belgium,2010,48,0,1,0
Belgium,2010,49,0,4,0
Belgium,2010,50,0,11,0
Belgium,2010,51,0,14,2
Belgium,2010,52,0,25,2
Belgium,2011,1,0,36,0
Belgium,2011,2,0,39,0
Belgium,2011,3,0,43,0
Belgium,2011,4,0,39,0
Belgium,2011,5,0,29,0
Belgium,2011,6,0,28,0
Belgium,2011,7,0,13,0
Belgium,2011,8,0,0,0
Belgium,2011,9,0,0,0
Belgium,2011,10,0,0,0
Belgium,2011,11,0,0,0
Belgium,2011,12,0,0,0
Belgium,2011,13,0,0,0
Belgium,2011,14,0,0,0
Belgium,2011,15,0,0,0
Belgium,2011,16,0,0,0
Belgium,2011,17,0,0,0
Belgium,2011,18,0,0,0
Belgium,2011,19,0,0,0
Belgium,2011,20,0,0,0
Belgium,2011,21,0,0,0
Belgium,2011,22,0,0,0
Belgium,2011,23,0,0,0
Belgium,2011,24,0,0,0
Belgium,2011,25,0,0,0
Belgium,2011,26,0,0,0
Belgium,2011,27,0,0,0
Belgium,2011,28,0,0,0
Belgium,2011,29,0,0,0
Belgium,2011,30,0,0,0
Belgium,2011,31,0,0,0
Belgium,2011,36,0,0,0
Belgium,2011,37,0,0,0
Belgium,2011,38,0,0,0
Belgium,2011,39,0,0,0
Belgium,2011,40,0,0,0
Belgium,2011,41,0,0,0
Belgium,2011,42,0,0,0
Belgium,2011,43,0,0,0
Belgium,2011,44,0,0,0
Belgium,2011,45,0,0,0
Belgium,2011,46,0,1,0
Belgium,2011,47,0,0,1
Belgium,2011,48,0,0,0
Belgium,2011,49,0,0,2
Belgium,2011,50,0,0,1
Belgium,2011,51,0,0,2
Belgium,2011,52,0,0,1
Belgium,2012,1,0,0,0
Belgium,2012,2,0,0,2
Belgium,2012,3,0,0,7
Belgium,2012,4,0,0,7
Belgium,2012,5,0,20,4
Belgium,2012,6,0,24,7
Belgium,2012,7,0,8,1
Belgium,2012,8,0,0,58
Belgium,2012,9,0,0,45
Belgium,2012,10,0,0,20
Belgium,2012,11,0,0,13
Belgium,2012,12,0,0,19
Belgium,2012,13,0,0,1
Belgium,2012,14,0,0,5
Belgium,2012,15,0,0,0
Belgium,2012,16,0,0,0
Belgium,2012,17,0,0,0
Belgium,2012,18,0,0,0
Belgium,2012,19,0,0,0
Belgium,2012,20,0,0,0
Belgium,2012,21,0,0,0
Belgium,2012,22,0,0,0
Belgium,2012,23,0,0,0
Belgium,2012,35,0,0,1
Belgium,2012,40,0,0,0
Belgium,2012,41,0,0,0
Belgium,2012,42,0,0,0
Belgium,2012,43,0,0,0
Belgium,2012,44,0,0,0
Belgium,2012,45,0,2,0
Belgium,2012,46,0,0,0
Belgium,2012,47,0,0,0
Belgium,2012,48,0,0,0
Belgium,2012,49,0,3,0
Belgium,2012,50,0,3,0
Belgium,2012,51,0,2,1
Belgium,2012,52,0,2,1
Belgium,2013,1,0,4,0
Belgium,2013,2,0,6,5
Belgium,2013,3,0,28,1
Belgium,2013,4,0,32,9
Belgium,2013,5,0,54,8
Belgium,2013,6,0,28,7
Belgium,2013,7,0,21,4
Belgium,2013,8,0,13,3
Belgium,2013,9,0,5,6
Belgium,2013,10,0,14,7
Belgium,2013,11,0,5,0
Belgium,2013,12,0,6,2
Belgium,2013,13,0,0,4
Belgium,2013,14,0,0,1
Belgium,2013,15,0,1,4
Belgium,2013,16,0,0,0
Belgium,2013,17,0,0,0
Belgium,2013,18,0,0,0
Belgium,2013,19,0,0,0
Belgium,2013,20,0,0,0
Belgium,2013,21,0,0,0
Belgium,2013,22,0,0,0
Belgium,2013,23,0,0,0
Belgium,2013,24,0,0,0
Belgium,2013,25,0,0,0
Belgium,2013,26,0,0,0
Belgium,2013,27,0,0,0
Belgium,2013,28,0,0,0
Belgium,2013,29,0,0,0
Belgium,2013,30,0,0,0
Belgium,2013,31,0,0,0
Belgium,2013,32,0,0,0
Belgium,2013,33,0,0,0
Belgium,2013,34,0,0,0
Belgium,2013,35,0,0,0
Belgium,2013,36,0,0,0
Belgium,2013,37,0,0,0
Belgium,2013,38,0,0,0
Belgium,2013,39,0,0,0
Belgium,2013,40,0,0,0
Belgium,2013,41,0,0,0
Belgium,2013,42,0,0,0
Belgium,2013,43,0,0,0
Belgium,2013,44,0,0,0
Belgium,2013,45,0,0,0
Belgium,2013,46,0,1,0
Belgium,2013,47,0,0,0
Belgium,2013,48,0,0,0
Belgium,2013,49,0,0,0
Belgium,2013,50,0,0,1
Belgium,2013,51,0,2,2
Belgium,2013,52,0,0,1
Belgium,2014,1,0,2,1
Belgium,2014,2,0,1,0
Belgium,2014,3,0,0,1
Belgium,2014,4,0,2,3
Belgium,2014,5,0,16,8
Belgium,2014,6,0,5,9
Belgium,2014,7,0,16,18
Belgium,2014,8,0,12,21
Belgium,2014,9,0,9,16
Belgium,2014,10,0,9,9
Belgium,2014,11,0,5,10
Belgium,2014,12,0,5,11
Belgium,2014,13,0,1,8
Belgium,2014,14,0,1,6
Belgium,2014,15,0,1,7
Belgium,2014,16,0,0,2
Belgium,2014,17,0,0,0
Belgium,2014,18,0,0,2
Belgium,2014,19,0,0,0
Belgium,2014,20,0,0,0
Belgium,2014,21,0,0,0
Belgium,2014,22,0,0,0
Belgium,2014,23,0,0,0
Belgium,2014,24,0,0,0
Belgium,2014,25,0,0,0
Belgium,2014,26,0,0,0
Belgium,2014,27,0,0,0
Belgium,2014,28,0,0,0
Belgium,2014,29,0,0,0
Belgium,2014,30,0,0,0
Belgium,2014,31,0,0,0
Belgium,2014,32,0,0,0
Belgium,2014,33,0,0,0
Belgium,2014,34,0,0,0
Belgium,2014,35,0,0,0
Belgium,2014,36,0,0,0
Belgium,2014,37,0,0,0
Belgium,2014,38,0,0,0
Belgium,2014,39,0,0,0
Belgium,2014,40,0,0,1
Belgium,2014,41,0,0,1
Belgium,2014,42,0,0,0
Belgium,2014,43,0,0,1
Belgium,2014,44,0,0,0
Belgium,2014,45,0,0,0
Belgium,2014,46,0,0,0
Belgium,2014,47,0,1,1
Belgium,2014,48,0,3,1
Belgium,2014,49,0,0,0
Belgium,2014,50,0,1,3
Belgium,2014,51,0,3,6
Belgium,2014,52,0,2,2
Belgium,2015,1,0,2,6
Belgium,2015,2,0,5,35
Belgium,2015,3,0,11,40
Belgium,2015,4,11,0,40
Belgium,2015,5,0,5,55
Belgium,2015,6,0,2,45
Belgium,2015,7,0,3,33
Belgium,2015,8,0,6,16
Belgium,2015,9,0,1,9
Belgium,2015,10,1,0,6
Belgium,2015,11,1,0,4
Belgium,2015,12,0,0,0
Belgium,2015,13,0,1,0
Belgium,2015,14,0,1,0
Belgium,2015,15,0,0,0
Belgium,2015,16,0,0,0
Belgium,2015,17,0,0,0
Belgium,2015,18,0,0,0
Belgium,2015,19,0,0,0
Belgium,2015,20,0,0,0
Belgium,2015,21,0,0,0
Belgium,2015,22,0,0,0
Belgium,2015,23,0,0,0
Belgium,2015,24,0,0,0
Belgium,2015,25,0,0,0
Belgium,2015,26,0,0,0
Belgium,2015,27,0,0,0
Belgium,2015,28,0,0,0
Belgium,2015,29,0,0,0
Belgium,2015,30,0,0,0
Belgium,2015,31,0,0,0
Belgium,2015,32,0,0,0
Belgium,2015,33,0,0,0
Belgium,2015,34,0,0,0
Belgium,2015,35,0,0,0
Belgium,2015,36,0,0,0
Belgium,2015,37,0,0,0
Belgium,2015,38,0,0,0
Belgium,2015,39,0,0,0
Belgium,2015,40,0,0,0
Belgium,2015,41,0,0,0
Belgium,2015,42,0,1,0
Belgium,2015,43,0,0,0
Belgium,2015,44,0,0,0
Belgium,2015,45,0,0,0
Belgium,2015,46,0,1,0
Belgium,2015,47,0,0,0
Belgium,2015,48,0,0,0
Belgium,2015,49,0,0,0
Belgium,2015,50,0,1,0
Belgium,2015,51,0,1,0
Belgium,2015,52,0,0,0
Belgium,2015,53,0,0,0
Belgium,2016,1,0,2,0
Belgium,2016,2,0,2,0
Belgium,2016,3,0,4,0
Belgium,2016,4,0,13,0
Belgium,2016,5,0,9,0
Belgium,2016,6,0,17,0
Belgium,2016,7,0,10,0
Belgium,2016,8,0,3,0
Belgium,2016,9,0,16,0
Belgium,2016,10,0,16,0
Belgium,2016,11,0,25,0
Belgium,2016,12,0,9,0
Belgium,2016,13,0,0,0
Belgium,2016,14,0,2,0
Belgium,2016,15,0,2,0
Belgium,2016,16,0,0,0
Belgium,2016,17,0,0,0
Belgium,2016,18,0,0,0
Belgium,2016,19,0,0,0
Belgium,2016,20,0,0,0
Belgium,2016,21,0,0,0
Belgium,2016,22,0,0,0
Belgium,2016,23,0,0,0
Belgium,2016,24,0,0,0
Belgium,2016,25,0,0,0
Belgium,2016,26,0,0,0
Belgium,2016,27,0,0,0
Belgium,2016,28,0,0,0
Belgium,2016,29,0,0,0
Belgium,2016,30,0,0,0
Belgium,2016,31,0,0,0
Belgium,2016,32,0,0,0
Belgium,2016,33,0,0,0
Belgium,2016,34,0,0,0
Belgium,2016,35,0,0,0
Belgium,2016,36,0,0,0
Belgium,2016,37,0,0,0
Belgium,2016,38,0,0,0
Belgium,2016,39,0,0,0
Belgium,2016,40,0,0,0
Belgium,2016,41,0,0,0
Belgium,2016,42,0,0,0
Belgium,2016,43,0,0,0
Belgium,2016,44,0,0,0
Belgium,2016,45,0,0,0
Belgium,2016,46,0,0,0
Belgium,2016,47,0,0,4
Belgium,2016,48,0,0,1
Belgium,2016,49,0,0,0
Belgium,2016,50,0,0,3
Belgium,2016,51,0,0,8
Belgium,2016,52,0,0,14
Belgium,2017,1,0,0,16
Belgium,2017,2,0,0,31
Belgium,2017,3,0,0,33
Belgium,2017,4,0,1,50
Belgium,2017,5,0,0,49
Belgium,2017,6,0,0,33
Belgium,2017,7,0,0,31
Belgium,2017,8,0,0,17
Belgium,2017,9,0,0,5
Belgium,2017,10,0,0,6
Belgium,2017,11,0,0,1
Belgium,2017,12,0,0,0
Belgium,2017,13,0,0,0
Belgium,2017,14,0,0,0
Belgium,2017,15,0,0,0
Belgium,2017,16,0,0,0
Belgium,2017,17,0,0,0
Belgium,2017,18,0,0,0
Belgium,2017,19,0,0,0
Belgium,2017,20,0,0,0
Belgium,2017,21,0,0,0
Belgium,2017,22,0,0,0
Belgium,2017,23,0,0,0
Belgium,2017,24,0,0,0
Belgium,2017,25,0,0,0
Belgium,2017,26,0,0,0
Belgium,2017,27,0,0,0
Belgium,2017,28,0,0,0
Belgium,2017,29,0,0,0
Belgium,2017,30,0,0,0
Belgium,2017,31,0,0,0
Belgium,2017,32,0,0,0
Belgium,2017,33,0,0,0
Belgium,2017,34,0,0,0
Belgium,2017,35,0,0,0
Belgium,2017,36,0,0,0
Belgium,2017,37,0,0,0
Belgium,2017,38,0,0,0
Belgium,2017,39,0,0,0
Belgium,2017,40,0,1,0
Belgium,2017,41,0,0,0
Belgium,2017,42,0,0,0
Belgium,2017,43,0,0,0
Belgium,2017,44,0,0,0
Belgium,2017,45,0,0,0
Belgium,2017,46,0,0,0
Belgium,2017,47,0,0,0
Belgium,2017,48,0,0,0
Belgium,2017,49,0,2,0
Belgium,2017,50,0,1,0
Belgium,2017,51,0,1,0
Belgium,2017,52,0,1,1
Chile,2009,1,0,0,0
Chile,2009,2,0,0,0
Chile,2009,3,3,0,0
Chile,2009,4,,,
Chile,2009,5,,,
Chile,2009,6,,,
Chile,2009,7,,,
Chile,2009,8,1,,
Chile,2009,9,,,
Chile,2009,10,1,,
Chile,2009,11,,,
Chile,2009,12,,,
Chile,2009,13,,,
Chile,2009,14,,,
Chile,2009,15,0,0,0
Chile,2009,16,0,0,0
Chile,2009,17,0,0,0
Chile,2009,18,1,,1
Chile,2009,19,1,,
Chile,2009,20,,5,1
Chile,2009,21,2,109,3
Chile,2009,22,1,261,6
Chile,2009,23,,279,3
Chile,2009,24,,257,
Chile,2009,25,,353,
Chile,2009,26,,511,
Chile,2009,27,,614,1
Chile,2009,28,,652,2
Chile,2009,29,,494,1
Chile,2009,30,,160,3
Chile,2009,31,,78,
Chile,2009,32,,45,
Chile,2009,33,,16,
Chile,2009,34,,8,
Chile,2009,35,,8,
Chile,2009,36,,7,
Chile,2009,37,,1,
Chile,2009,38,,,
Chile,2009,39,,1,
Chile,2009,40,0,4,0
Chile,2009,41,0,0,0
Chile,2009,42,0,2,0
Chile,2009,43,0,0,0
Chile,2009,44,0,3,0
Chile,2009,45,0,3,0
Chile,2009,46,0,4,0
Chile,2009,47,0,7,0
Chile,2009,48,0,2,0
Chile,2009,49,0,10,0
Chile,2009,50,1,0,0
Chile,2009,51,0,2,0
Chile,2010,1,0,3,0
Chile,2010,2,0,0,0
Chile,2010,3,0,0,0
Chile,2010,4,0,0,0
Chile,2010,5,0,0,0
Chile,2010,6,0,0,0
Chile,2010,7,0,1,0
Chile,2010,8,0,3,0
Chile,2010,9,0,0,0
Chile,2010,10,0,4,0
Chile,2010,11,0,0,0
Chile,2010,12,0,2,0
Chile,2010,13,0,5,0
Chile,2010,14,0,2,0
Chile,2010,15,0,3,0
Chile,2010,16,0,3,0
Chile,2010,17,0,6,1
Chile,2010,18,0,12,0
Chile,2010,19,0,9,0
Chile,2010,20,0,6,0
Chile,2010,21,0,7,1
Chile,2010,22,0,11,0
Chile,2010,23,0,13,2
Chile,2010,24,0,24,3
Chile,2010,25,0,20,5
Chile,2010,26,0,31,3
Chile,2010,27,0,40,7
Chile,2010,28,0,45,10
Chile,2010,29,0,33,13
Chile,2010,30,0,36,11
Chile,2010,31,0,34,30
Chile,2010,32,0,51,67
Chile,2010,33,0,64,83
Chile,2010,34,0,46,159
Chile,2010,35,0,52,235
Chile,2010,36,0,19,225
Chile,2010,37,0,7,250
Chile,2010,38,0,13,253
Chile,2010,39,0,3,211
Chile,2010,40,0,1,135
Chile,2010,41,0,1,80
Chile,2010,42,0,0,46
Chile,2010,43,0,0,24
Chile,2010,44,0,0,13
Chile,2010,45,0,0,2
Chile,2010,46,0,0,1
Chile,2010,47,0,2,7
Chile,2010,48,0,0,2
Chile,2010,49,0,0,0
Chile,2010,50,0,0,0
Chile,2010,51,0,0,1
Chile,2010,52,0,0,1
Chile,2011,1,0,1,3
Chile,2011,2,0,0,1
Chile,2011,3,0,0,0
Chile,2011,4,0,1,0
Chile,2011,5,0,1,0
Chile,2011,6,0,1,0
Chile,2011,7,0,0,0
Chile,2011,8,0,0,0
Chile,2011,9,0,0,1
Chile,2011,10,0,0,0
Chile,2011,11,0,1,0
Chile,2011,12,0,2,1
Chile,2011,13,0,0,2
Chile,2011,14,0,2,1
Chile,2011,15,0,0,0
Chile,2011,16,0,1,0
Chile,2011,17,0,0,0
Chile,2011,18,0,0,1
Chile,2011,19,0,0,2
Chile,2011,20,0,4,1
Chile,2011,21,0,7,2
Chile,2011,22,0,4,3
Chile,2011,23,0,8,1
Chile,2011,24,0,9,2
Chile,2011,25,0,17,0
Chile,2011,26,0,15,1
Chile,2011,27,0,48,5
